"module name","license","repository"
"@aws-sdk/types@3.973.8","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/util-arn-parser@3.972.3","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/util-endpoints@3.996.8","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/util-locate-window@3.965.5","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/util-user-agent-browser@3.972.10","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/util-user-agent-node@3.973.20","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws-sdk/xml-builder@3.972.18","Apache-2.0","https://github.com/aws/aws-sdk-js-v3"
"@aws/lambda-invoke-store@0.2.4","Apache-2.0","https://github.com/awslabs/aws-lambda-invoke-store"
"@babel/code-frame@7.26.2","MIT","https://github.com/babel/babel"
"@babel/helper-validator-identifier@7.28.5","MIT","https://github.com/babel/babel"
"@babel/runtime@7.29.2","MIT","https://github.com/babel/babel"
"@bcoe/v8-coverage@1.0.2","MIT","https://github.com/bcoe/v8-coverage"
"@discoveryjs/json-ext@0.5.7","MIT","https://github.com/discoveryjs/json-ext"
"@emnapi/core@1.8.1","MIT","https://github.com/toyobayashi/emnapi"
"@emnapi/runtime@1.8.1","MIT","https://github.com/toyobayashi/emnapi"
"@emnapi/wasi-threads@1.1.0","MIT","https://github.com/toyobayashi/emnapi"
"@eslint-community/eslint-utils@4.9.1","MIT","https://github.com/eslint-community/eslint-utils"
"@eslint-community/regexpp@4.12.2","MIT","https://github.com/eslint-community/regexpp"
"@eslint/config-array@0.21.2","Apache-2.0","https://github.com/eslint/rewrite"
"@eslint/config-helpers@0.4.2","Apache-2.0","https://github.com/eslint/rewrite"
"@eslint/core@0.17.0","Apache-2.0","https://github.com/eslint/rewrite"
"@eslint/eslintrc@3.3.5","MIT","https://github.com/eslint/eslintrc"
"@eslint/js@9.39.4","MIT","https://github.com/eslint/eslint"
"@eslint/object-schema@2.1.7","Apache-2.0","https://github.com/eslint/rewrite"
"@eslint/plugin-kit@0.4.1","Apache-2.0","https://github.com/eslint/rewrite"
"@humanfs/core@0.19.1","Apache-2.0","https://github.com/humanwhocodes/humanfs"
"@humanfs/node@0.16.7","Apache-2.0","https://github.com/humanwhocodes/humanfs"
"@humanwhocodes/module-importer@1.0.1","Apache-2.0","https://github.com/humanwhocodes/module-importer"
"@humanwhocodes/retry@0.4.3","Apache-2.0","https://github.com/humanwhocodes/retry"
"@isaacs/cliui@8.0.2","ISC","https://github.com/yargs/cliui"
"@istanbuljs/schema@0.1.3","MIT","https://github.com/istanbuljs/schema"
"@jridgewell/gen-mapping@0.3.13","MIT","https://github.com/jridgewell/sourcemaps"
"@jridgewell/remapping@2.3.5","MIT","https://github.com/jridgewell/sourcemaps"
"@jridgewell/resolve-uri@3.1.2","MIT","https://github.com/jridgewell/resolve-uri"
"@jridgewell/source-map@0.3.11","MIT","https://github.com/jridgewell/sourcemaps"
"@jridgewell/sourcemap-codec@1.5.5","MIT","https://github.com/jridgewell/sourcemaps"
"@jridgewell/trace-mapping@0.3.31","MIT","https://github.com/jridgewell/sourcemaps"
"@jsonhero/json-infer-types@1.2.11","MIT","https://github.com/jsonhero-io/json-infer-types"
"@jsonhero/json-schema-fns@0.0.1","MIT","https://github.com/jsonhero-io/json-schema-fns"
"@jsonhero/schema-infer@0.1.5","MIT","https://github.com/jsonhero-io/schema-infer"
"@jsonjoy.com/base64@1.1.2","Apache-2.0","https://github.com/jsonjoy-com/base64"
"@jsonjoy.com/base64@17.67.0","Apache-2.0","https://github.com/jsonjoy-com/base64"
"@jsonjoy.com/buffers@1.2.1","Apache-2.0","https://github.com/jsonjoy-com/buffers"
"@jsonjoy.com/buffers@17.67.0","Apache-2.0","https://github.com/jsonjoy-com/buffers"
"@jsonjoy.com/codegen@1.0.0","Apache-2.0","https://github.com/jsonjoy-com/codegen"
"@jsonjoy.com/codegen@17.67.0","Apache-2.0","https://github.com/jsonjoy-com/codegen"
"@jsonjoy.com/fs-core@4.56.10","Apache-2.0","https://github.com/streamich/memfs"
"@jsonjoy.com/fs-fsa@4.56.10","Apache-2.0","https://github.com/streamich/memfs"
"@jsonjoy.com/fs-node-builtins@4.56.10","Apache-2.0","https://github.com/streamich/memfs"
"@jsonjoy.com/fs-node-to-fsa@4.56.10","Apache-2.0","https://github.com/streamich/memfs"
"@jsonjoy.com/fs-node-utils@4.56.10","Apache-2.0","https://github.com/streamich/memfs"
"@jsonjoy.com/fs-node@4.56.10","Apache-2.0","https://github.com/streamich/memfs"
"@jsonjoy.com/fs-print@4.56.10","Apache-2.0","https://github.com/streamich/memfs"
"@jsonjoy.com/fs-snapshot@4.56.10","Apache-2.0","https://github.com/streamich/memfs"
"@jsonjoy.com/json-pack@1.21.0","Apache-2.0","https://github.com/jsonjoy-com/json-pack"
"@jsonjoy.com/json-pack@17.67.0","Apache-2.0","https://github.com/jsonjoy-com/json-pack"
"@jsonjoy.com/json-pointer@1.0.2","Apache-2.0","https://github.com/jsonjoy-com/json-pointer"
"@jsonjoy.com/json-pointer@17.67.0","Apache-2.0","https://github.com/jsonjoy-com/json-pointer"
"@jsonjoy.com/util@1.9.0","Apache-2.0","https://github.com/jsonjoy-com/util"
"@jsonjoy.com/util@17.67.0","Apache-2.0","https://github.com/jsonjoy-com/util"
"@leichtgewicht/ip-codec@2.0.5","MIT","https://github.com/martinheidegger/ip-codec"
"@meteorjs/browserify-sign@4.2.6","ISC","https://github.com/crypto-browserify/browserify-sign"
"@meteorjs/create-ecdh@4.0.5","MIT","https://github.com/crypto-browserify/createECDH"
"@meteorjs/crypto-browserify@3.12.4","MIT","https://github.com/browserify/crypto-browserify"
"@meteorjs/rspack@1.0.1","ISC",""
"@module-federation/error-codes@0.22.0","MIT","https://github.com/module-federation/core"
"@module-federation/runtime-core@0.22.0","MIT","https://github.com/module-federation/core"
"@module-federation/runtime-tools@0.22.0","MIT","https://github.com/module-federation/core"
"@module-federation/runtime@0.22.0","MIT","https://github.com/module-federation/core"
"@module-federation/sdk@0.22.0","MIT","https://github.com/module-federation/core"
"@module-federation/webpack-bundler-runtime@0.22.0","MIT","https://github.com/module-federation/core"
"@mongodb-js/saslprep@1.4.9","MIT","https://github.com/mongodb-js/devtools-shared"
"@nodable/entities@2.1.0","MIT","https://github.com/nodable/val-parsers"
"@node-saml/node-saml@5.1.0","MIT","https://github.com/node-saml/node-saml"
"@nodelib/fs.scandir@2.1.5","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.scandir"
"@nodelib/fs.stat@2.0.5","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.stat"
"@nodelib/fs.walk@1.2.8","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.walk"
"@oxc-parser/binding-win32-x64-msvc@0.121.0","MIT","https://github.com/oxc-project/oxc"
"@oxc-project/types@0.121.0","MIT","https://github.com/oxc-project/oxc"
"@oxc-resolver/binding-win32-x64-msvc@11.19.1","MIT","https://github.com/oxc-project/oxc-resolver"
"@pkgjs/parseargs@0.11.0","MIT","https://github.com/pkgjs/parseargs"
"@polka/url@1.0.0-next.29","MIT","https://github.com/lukeed/polka"
"@rsbuild/plugin-check-syntax@1.3.0","MIT","https://github.com/rspack-contrib/rsbuild-plugin-check-syntax"
"@rsdoctor/client@1.2.3","MIT","https://github.com/web-infra-dev/rsdoctor"
"@rsdoctor/core@1.2.3","MIT","https://github.com/web-infra-dev/rsdoctor"
"@rsdoctor/graph@1.2.3","MIT","https://github.com/web-infra-dev/rsdoctor"
"@rsdoctor/rspack-plugin@1.2.3","MIT","https://github.com/web-infra-dev/rsdoctor"
"@rsdoctor/sdk@1.2.3","MIT","https://github.com/web-infra-dev/rsdoctor"
"@rsdoctor/types@1.2.3","MIT","https://github.com/web-infra-dev/rsdoctor"
"@rsdoctor/utils@1.2.3","MIT","https://github.com/web-infra-dev/rsdoctor"
"@rspack/binding-win32-x64-msvc@1.7.6","MIT","https://github.com/web-infra-dev/rspack"
"@rspack/binding@1.7.6","MIT","https://github.com/web-infra-dev/rspack"
"@rspack/cli@1.7.6","MIT","https://github.com/web-infra-dev/rspack"
"@rspack/core@1.7.6","MIT","https://github.com/web-infra-dev/rspack"
"@rspack/dev-server@1.1.5","MIT","https://github.com/rstackjs/rspack-dev-server"
"@rspack/lite-tapable@1.1.0","MIT","https://github.com/rspack-contrib/rspack-lite-tapable"
"@sinonjs/commons@3.0.1","BSD-3-Clause","https://github.com/sinonjs/commons"
"@sinonjs/fake-timers@11.2.2","BSD-3-Clause","https://github.com/sinonjs/fake-timers"
"@sinonjs/fake-timers@13.0.5","BSD-3-Clause","https://github.com/sinonjs/fake-timers"
"@sinonjs/samsam@8.0.3","BSD-3-Clause","https://github.com/sinonjs/samsam"
"@sinonjs/text-encoding@0.7.3","(Unlicense OR Apache-2.0)","https://github.com/sinonjs/text-encoding"
"@smithy/config-resolver@4.4.17","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/core@3.23.17","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/credential-provider-imds@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/fetch-http-handler@5.3.17","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/hash-node@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/invalid-dependency@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/is-array-buffer@2.2.0","Apache-2.0","https://github.com/awslabs/smithy-typescript"
"@smithy/is-array-buffer@4.2.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/middleware-content-length@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/middleware-endpoint@4.4.32","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/middleware-retry@4.5.5","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/middleware-serde@4.2.20","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/middleware-stack@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/node-config-provider@4.3.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/node-http-handler@4.6.1","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/property-provider@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/protocol-http@5.3.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/querystring-builder@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/querystring-parser@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/service-error-classification@4.3.0","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/shared-ini-file-loader@4.4.9","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/signature-v4@5.3.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/smithy-client@4.12.13","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/types@4.14.1","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/url-parser@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-base64@4.3.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-body-length-browser@4.2.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-body-length-node@4.2.3","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-buffer-from@2.2.0","Apache-2.0","https://github.com/awslabs/smithy-typescript"
"@smithy/util-buffer-from@4.2.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-config-provider@4.2.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-defaults-mode-browser@4.3.49","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-defaults-mode-node@4.2.54","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-endpoints@3.4.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-hex-encoding@4.2.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-middleware@4.2.14","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-retry@4.3.4","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-stream@4.5.25","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-uri-escape@4.2.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/util-utf8@2.3.0","Apache-2.0","https://github.com/awslabs/smithy-typescript"
"@smithy/util-utf8@4.2.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@smithy/uuid@1.1.2","Apache-2.0","https://github.com/smithy-lang/smithy-typescript"
"@socket.io/component-emitter@3.1.2","MIT","https://github.com/socketio/emitter"
"@sveltejs/acorn-typescript@1.0.8","MIT","https://github.com/sveltejs/acorn-typescript"
"@swc/helpers@0.5.21","Apache-2.0","https://github.com/swc-project/swc"
"@tybys/wasm-util@0.10.1","MIT","https://github.com/toyobayashi/wasm-util"
"@types/body-parser@1.19.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/bonjour@3.5.13","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/chai@5.2.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/connect-history-api-fallback@1.5.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/connect@3.4.38","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/cors@2.8.19","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/debug@4.1.13","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/deep-eql@4.0.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/eslint-scope@3.7.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/eslint@9.6.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/estree@1.0.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/estree@1.0.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/express-serve-static-core@4.19.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/express@4.17.25","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/fs-extra@11.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/http-errors@2.0.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/http-proxy@1.17.17","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/istanbul-lib-coverage@2.0.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/jquery@3.5.33","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/json-schema@7.0.15","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/jsonfile@6.1.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/meteor@2.9.11","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/mime@1.3.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/mocha@10.0.10","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/ms@2.1.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node-forge@1.3.14","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@22.19.11","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/nodemailer@8.0.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/qs@6.14.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/range-parser@1.2.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react@19.2.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/retry@0.12.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/send@0.17.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/send@1.2.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/serve-index@1.9.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/serve-static@1.15.10","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/sinon@21.0.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/sinonjs__fake-timers@15.0.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/sizzle@2.3.10","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/sockjs@0.3.36","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/tapable@2.2.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/trusted-types@2.0.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/underscore@1.13.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/webidl-conversions@7.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/whatwg-url@8.2.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/ws@8.18.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/xml-encryption@1.2.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/xml2js@0.4.14","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@typescript-eslint/eslint-plugin@8.57.1","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/parser@8.57.1","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/project-service@8.57.1","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/scope-manager@8.57.1","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/tsconfig-utils@8.57.1","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/type-utils@8.57.1","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/types@8.57.1","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/typescript-estree@8.57.1","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/utils@8.57.1","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/visitor-keys@8.57.1","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@webassemblyjs/ast@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/floating-point-hex-parser@1.13.2","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-api-error@1.13.2","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-buffer@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-numbers@1.13.2","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-wasm-bytecode@1.13.2","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-wasm-section@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/ieee754@1.13.2","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/leb128@1.13.2","Apache-2.0","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/utf8@1.13.2","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-edit@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-gen@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-opt@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-parser@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wast-printer@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@xmldom/is-dom-node@1.0.1","MIT","https://github.com/xmldom/is-dom-node"
"@xmldom/xmldom@0.8.13","MIT","https://github.com/xmldom/xmldom"
"@xtuc/ieee754@1.2.0","BSD-3-Clause","https://github.com/feross/ieee754"
"@xtuc/long@4.2.2","Apache-2.0","https://github.com/dcodeIO/long.js"
"accepts@1.3.8","MIT","https://github.com/jshttp/accepts"
"acorn-import-attributes@1.9.5","MIT","https://github.com/xtuc/acorn-import-attributes"
"acorn-import-phases@1.0.4","MIT","https://github.com/nicolo-ribaudo/acorn-import-phases"
"acorn-jsx@5.3.2","MIT","https://github.com/acornjs/acorn-jsx"
"acorn-walk@8.3.4","MIT","https://github.com/acornjs/acorn"
"acorn-walk@8.3.5","MIT","https://github.com/acornjs/acorn"
"acorn@8.15.0","MIT","https://github.com/acornjs/acorn"
"ajv-formats@2.1.1","MIT","https://github.com/ajv-validator/ajv-formats"
"ajv-keywords@5.1.0","MIT","https://github.com/epoberezkin/ajv-keywords"
"ajv@6.14.0","MIT","https://github.com/ajv-validator/ajv"
"ajv@8.18.0","MIT","https://github.com/ajv-validator/ajv"
"ansi-escapes@7.3.0","MIT","https://github.com/sindresorhus/ansi-escapes"
"ansi-html-community@0.0.8","Apache-2.0","https://github.com/mahdyar/ansi-html-community"
"ansi-regex@5.0.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-regex@6.2.2","MIT","https://github.com/chalk/ansi-regex"
"ansi-styles@4.3.0","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@6.2.3","MIT","https://github.com/chalk/ansi-styles"
"anymatch@3.1.3","ISC","https://github.com/micromatch/anymatch"
"argparse@2.0.1","Python-2.0","https://github.com/nodeca/argparse"
"aria-query@5.3.1","Apache-2.0","https://github.com/A11yance/aria-query"
"array-flatten@1.1.1","MIT","https://github.com/blakeembrey/array-flatten"
"asn1.js@4.10.1","MIT","https://github.com/indutny/asn1.js"
"assert@2.1.0","MIT","https://github.com/browserify/commonjs-assert"
"assertion-error@2.0.1","MIT","https://github.com/chaijs/assertion-error"
"asynckit@0.4.0","MIT","https://github.com/alexindigo/asynckit"
"available-typed-arrays@1.0.7","MIT","https://github.com/inspect-js/available-typed-arrays"
"axios@1.15.0","MIT","https://github.com/axios/axios"
"axobject-query@4.1.0","Apache-2.0","https://github.com/A11yance/axobject-query"
"balanced-match@1.0.2","MIT","https://github.com/juliangruber/balanced-match"
"base64-js@1.5.1","MIT","https://github.com/beatgammit/base64-js"
"base64id@2.0.0","MIT","https://github.com/faeldt/base64id"
"baseline-browser-mapping@2.9.19","Apache-2.0","https://github.com/web-platform-dx/baseline-browser-mapping"
"batch@0.6.1","MIT","https://github.com/visionmedia/batch"
"big.js@5.2.2","MIT","https://github.com/MikeMcl/big.js"
"binary-extensions@2.3.0","MIT","https://github.com/sindresorhus/binary-extensions"
"bluebird@3.7.2","MIT","https://github.com/petkaantonov/bluebird"
"bn.js@4.12.3","MIT","https://github.com/indutny/bn.js"
"bn.js@5.2.3","MIT","https://github.com/indutny/bn.js"
"body-parser@1.20.3","MIT","https://github.com/expressjs/body-parser"
"body-parser@1.20.4","MIT","https://github.com/expressjs/body-parser"
"bonjour-service@1.3.0","MIT","https://github.com/onlxltd/bonjour-service"
"bowser@2.14.1","MIT","https://github.com/bowser-js/bowser"
"brace-expansion@2.1.0","MIT","https://github.com/juliangruber/brace-expansion"
"braces@3.0.3","MIT","https://github.com/micromatch/braces"
"brorand@1.1.0","MIT","https://github.com/indutny/brorand"
"browser-resolve@2.0.0","MIT","https://github.com/browserify/browser-resolve"
"browserify-aes@1.2.0","MIT","https://github.com/crypto-browserify/browserify-aes"
"browserify-cipher@1.0.1","MIT","https://github.com/crypto-browserify/browserify-cipher"
"browserify-des@1.0.2","MIT","https://github.com/crypto-browserify/browserify-des"
"browserify-rsa@4.1.1","MIT","https://github.com/crypto-browserify/browserify-rsa"
"browserify-sign@4.2.5","ISC","https://github.com/crypto-browserify/browserify-sign"
"browserify-zlib@0.2.0","MIT","https://github.com/devongovett/browserify-zlib"
"browserslist-load-config@1.0.1","MIT","https://github.com/rspack-contrib/browserslist-load-config"
"browserslist-to-es-version@1.4.1","MIT","https://github.com/rstackjs/browserslist-to-es-version"
"browserslist@4.28.1","MIT","https://github.com/browserslist/browserslist"
"bson@4.7.2","Apache-2.0","https://github.com/mongodb/js-bson"
"buffer-from@1.1.2","MIT","https://github.com/LinusU/buffer-from"
"buffer-xor@1.0.3","MIT","https://github.com/crypto-browserify/buffer-xor"
"buffer@5.7.1","MIT","https://github.com/feross/buffer"
"builtin-status-codes@3.0.0","MIT","https://github.com/bendrucker/builtin-status-codes"
"bundle-name@4.1.0","MIT","https://github.com/sindresorhus/bundle-name"
"bytes@3.1.2","MIT","https://github.com/visionmedia/bytes.js"
